,Name,Rating,Review
5854,Apple iPhone 4s,1,great product met all my expectationswould buy again 5 stars
5855,Apple iPhone 4s,0,extremely disappointed purchased the phone as unlocked it had att label on the box and did not read my sim card called and got replacement which was no different than the first one also locked the overall quality of the phone is bad and the charger parts do not fit properly into each other the first one charged over night and the battery emptied out after few hours without any use as the phone was not even activated also had problems with the shipping company they do not stick to the hours they post on the website they told me the item was delivered when it was still on its way now after wasting four days between the first one and the replacement will have to go through the headache of returning the 2 phones 
5856,Apple iPhone 4s,1,love it came in pristine condition meets all criteria excellent service and value 
5857,Apple iPhone 4s,0,we bought this so we could use the trulink for hearing aids the iphone will not sync to the starkey aid as it should expected better from amazon this lick was why we bought the phone 
5858,Apple iPhone 4s,1,the product was like brand new and has worked great since first activated am very pleased with the product and it arrived ahead of schedule which makes it even better very pleased with my purchase 
5859,Apple iPhone 4s,1,works great just as expected 
5860,Apple iPhone 4s,1,very good
5861,Apple iPhone 4s,1,so great that thought it was brand new great working phone
5862,Apple iPhone 4s,0,liberado unlocked 
5863,Apple iPhone 4s,1,good
5864,Apple iPhone 4s,1,like new one perfect condititons great funtions 
5865,Apple iPhone 4s,0,had to return as it was not unlocked would only work with at 
5866,Apple iPhone 4s,1,as advertised arrived quickly thanks 
5867,Apple iPhone 4s,0,not happy at all am returning the phone it not compatible with verizon waited week for the phone to go to my store to activate and use and it only compatible with att
5868,Apple iPhone 4s,1,originally was unsure about this phone as the reviews aren great however my phone came in great condition and so far am not having problems with it 
5869,Apple iPhone 4s,0,problem of battery or phone obligate to charge it 4 or 5 time day and the battery indicate 80 one minute later it 30 and when you plug it one second indicate charge 60 
5870,Apple iPhone 4s,1,super
5871,Apple iPhone 4s,0,very disapointed
5872,Apple iPhone 4s,1,great purchase 
5873,Apple iPhone 4s,0,i bought this phone and sent it to my sister in venezuela and she can use it because it not unlocked how can solve this 
5874,Apple iPhone 4s,1,nice phone works great 
5875,Apple iPhone 4s,0,phone looked worn and had lots of stratches bad condition unacceptable 
5876,Apple iPhone 4s,0,apple was said to be unlocked but was not 
5877,Apple iPhone 4s,0,probably used some buttons does not work overall very slow this is not new 4s
5878,Apple iPhone 4s,1,good
5879,Apple iPhone 4s,0,the charge cable of one device is not working
5880,Apple iPhone 4s,1,excellent im venezuela 3g movistar and ios 9 2 very nice
5881,Apple iPhone 4s,0,hello am not fully satisfied with this items one of the phone home button is difficult to operate in addition to this any of these phone not complete set didn get earphone ear plug for any of them do you think it is acceptable 
5882,Apple iPhone 4s,0,got side scratched product with replaced back case it is verizon unlocked device and has so far functioned quite well not exactly new looking and new functioning guess refurbished comes with it own descriptions update 1 month using the phone and just 2 days done with my return window the phone has started dying out on battery would recommend you run diagnostics through some app immediately after you get this or this is piece of junk packed in new clothes 
5883,Apple iPhone 4s,0,do not buy not unlocked why would amazon even put up with this 
5884,Apple iPhone 4s,1,gooooood
5885,Apple iPhone 4s,0,no sim card weak
5886,Apple iPhone 4s,0,it has glitches
5887,Apple iPhone 4s,0,it has line in the screen at times can see anything
5888,Apple iPhone 4s,1,it a like new product perfect 
5889,Apple iPhone 4s,0,while the phone was unlocked it is not capable of getting wi fi signal which means it is constantly using my data plan wish hadn bought this 
5890,Apple iPhone 4s,0,i should of listened to everyone else that said the battery is terrible it dies within an hour after full charge 
5891,Apple iPhone 4s,1,works excelent no problems only had to update it and works good with tmobile 
5892,Apple iPhone 4s,1,the appearance of the phone is excellent like new the battery life is good it had verizon related sticker on the back but it is indeed unlocked it is gsm phone took it to mexico to use there and got sim and number from telcel without any problems it works very well 
5893,Apple iPhone 4s,1,my daughter saved her money to buy this and she is extremely happy with it
5894,Apple iPhone 4s,0,im havimg issues with the hone cause the button sont work and its slow
5895,Apple iPhone 4s,0,terrible product battery life is weak keyboard freezes 
5896,Apple iPhone 4s,1,producet came very right but the batery was not so good unfortunely 
5897,Apple iPhone 4s,1,love it so far
5898,Apple iPhone 4s,0,it was ok when first purchased it but after few months it started to freeze lot of times 
5899,Apple iPhone 4s,0,i bought 5 unlocked phones it turns out only 4 phones were unlocked 
5900,Apple iPhone 4s,1,excellent product
5901,Apple iPhone 4s,0,it wasn unlocked it was verizon
5902,Apple iPhone 4s,0,phone not unlock
5903,Apple iPhone 4s,1,nice product delivered in the time 
5904,Apple iPhone 4s,1,good job 
5905,Apple iPhone 4s,0,though the product is good but the battery worked pathetic had to charge the phone three times day if phone is factory refurbished then don they check the battery quality anyway returned the product in week 
5906,Apple iPhone 4s,0,do not buy this phone it doesn work with verizon or t had to return it 
5907,Apple iPhone 4s,1,great
5908,Apple iPhone 4s,1,sometimes one can be little skeptical when purchasing refurbished iphone had 2 positive experience with iphone bought from this company the iphone has been working flawlessly 
5909,Apple iPhone 4s,1,excellent phone looks and works like new 
5910,Apple iPhone 4s,1,great
5911,Apple iPhone 4s,0,the phone worked on arrival but after 3 4 days my daughter noticed that the battery charge did not hold and the phone turned itseld off whenhalf of the battery was discharged but that is not all some days after wifi stopped working wifi button in control center is grayed out m hereby requesting the warranty replacement but wouldn buy another of these factory refurbished phones from this seller 
5912,Apple iPhone 4s,1,all things go love it it just what expected thanks upgraded from iphone 3 to iphone 4s the iphone 4s is way more advanced then my iphone 3 feel like ve moved up in technology phase can wait to advance to the iphone 5 or even the iphone 6s 
5913,Apple iPhone 4s,1,product was as advertised and in very good shape it arrived on time think it was an excellent value 
5914,Apple iPhone 4s,1,i love it thanks for the speedy order
5915,Apple iPhone 4s,0,had to return phone got hot with just few minutes use not well refurbished 
5916,Apple iPhone 4s,0,fast delivery though one week of use battery not holding charge and now just completely died didn come with all accessories as stated and cheap replacement charger returning
